Avg Cost Per Mile,Avg Customer Revenue,Carrier,Cost Per Mile,Fiscal Month,Fiscal Year,Fiscal Quarter,Lost Revenue,Parts Cost,Parts Count,Region,Type,WW Area
0.264563107,$109 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jul,FY-2015,Q1,$8 ,$196 ,2,India,Freight,Sourth East Asia
0.420989815,$156 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jul,FY-2015,Q1,$53 ,"$4,762 ",34,India,Premium,Sourth East Asia
0.516483516,$141 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Jul,FY-2015,Q1,$0 ,$127 ,1,LOCAL,Budget,Business
1.280701754,$219 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Jul,FY-2015,Q1,$0 ,$197 ,1,LOCAL,Domestic,Business
0.612903226,$228 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Jul,FY-2015,Q1,$0 ,$205 ,1,LOCAL,Freight,Business
0.271295216,$155 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Aug,FY-2015,Q1,$0 ,"$2,093 ",15,Corporate Office,Budget,Corporate Office
0.666666667,$226 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Aug,FY-2015,Q1,$6 ,$407 ,2,Corporate Office,Domestic,Corporate Office
0.318416968,$246 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Aug,FY-2015,Q1,$0 ,"$1,108 ",5,Corporate Office,Premium,Corporate Office
0.233763243,$338 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Aug,FY-2015,Q1,$187 ,$914 ,3,India,Budget,Sourth East Asia
0.196870926,$151 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Aug,FY-2015,Q1,$0 ,$272 ,2,India,Domestic,Sourth East Asia
0.22547043,$168 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Aug,FY-2015,Q1,$0 ,$604 ,4,India,Freight,Sourth East Asia
0.241125993,$162 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Aug,FY-2015,Q1,$142 ,"$6,854 ",47,India,Premium,Sourth East Asia
0.20841374,$270 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Aug,FY-2015,Q1,$0 ,$486 ,2,LOCAL,Budget,Business
0.195327103,$209 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Aug,FY-2015,Q1,$0 ,$188 ,1,LOCAL,Domestic,Business
0.339506173,$55 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Aug,FY-2015,Q1,$0 ,$50 ,1,LOCAL,Premium,Business
0.442807626,$128 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Sep,FY-2015,Q1,$0 ,$460 ,4,Corporate Office,Budget,Corporate Office
0.65257732,$211 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Sep,FY-2015,Q1,$0 ,"$1,139 ",6,Corporate Office,Domestic,Corporate Office
0.150442478,$102 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Sep,FY-2015,Q1,$0 ,$275 ,3,Corporate Office,Freight,Corporate Office
0.233851186,$119 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Sep,FY-2015,Q1,$16 ,"$1,287 ",12,Corporate Office,Premium,Corporate Office
0.168776371,$160 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Sep,FY-2015,Q1,$0 ,$288 ,2,India,Freight,Sourth East Asia
0.280288721,$154 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Sep,FY-2015,Q1,$185 ,"$3,740 ",27,India,Premium,Sourth East Asia
0.55,$121 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Sep,FY-2015,Q1,$0 ,$109 ,1,LOCAL,Budget,Business
0.241179568,$153 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Sep,FY-2015,Q1,$0 ,$824 ,6,LOCAL,Premium,Business
0.243523316,$259 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Oct,FY-2015,Q2,$0 ,$465 ,2,Corporate Office,Budget,Corporate Office
0.382816748,$235 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Oct,FY-2015,Q2,$9 ,$634 ,3,Corporate Office,Domestic,Corporate Office
0.332072413,$137 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Oct,FY-2015,Q2,$0 ,"$1,106 ",9,Corporate Office,Premium,Corporate Office
0.400608519,$132 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Oct,FY-2015,Q2,$0 ,$356 ,3,India,Budget,Sourth East Asia
0.30529595,$98 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Oct,FY-2015,Q2,$0 ,$441 ,5,India,Domestic,Sourth East Asia
0.400593472,$135 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Oct,FY-2015,Q2,$0 ,$243 ,2,India,Freight,Sourth East Asia
0.371346338,$157 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Oct,FY-2015,Q2,$181 ,"$5,225 ",37,India,Premium,Sourth East Asia
0.302742616,$144 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Oct,FY-2015,Q2,$0 ,$258 ,2,LOCAL,Freight,Business
0.569444444,$219 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Oct,FY-2015,Q2,$0 ,$590 ,3,LOCAL,Premium,Business
0.232273839,$285 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Oct,FY-2015,Q2,$0 ,$257 ,1,United States,Domestic,United States
0.389325426,$263 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Nov,FY-2015,Q2,$71 ,"$2,363 ",10,Corporate Office,Budget,Corporate Office
0.40148448,$198 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Nov,FY-2015,Q2,$0 ,$536 ,3,Corporate Office,Domestic,Corporate Office
0.309215537,$271 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Nov,FY-2015,Q2,$30 ,$731 ,3,Corporate Office,Freight,Corporate Office
0.239705882,$163 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Nov,FY-2015,Q2,$0 ,$587 ,4,Corporate Office,Premium,Corporate Office
0.551219512,$226 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Nov,FY-2015,Q2,$0 ,$407 ,2,India,Budget,Sourth East Asia
0.355217692,$129 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Nov,FY-2015,Q2,$0 ,$463 ,4,India,Domestic,Sourth East Asia
0.26146789,$128 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Nov,FY-2015,Q2,$0 ,$462 ,4,India,Freight,Sourth East Asia
0.333748517,$144 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Nov,FY-2015,Q2,$274 ,"$5,064 ",39,India,Premium,Sourth East Asia
0.353383459,$94 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Nov,FY-2015,Q2,$0 ,$85 ,1,LOCAL,Budget,Business
0.25625,$82 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Nov,FY-2015,Q2,$0 ,$74 ,1,LOCAL,Domestic,Business
0.25625,$82 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Nov,FY-2015,Q2,$0 ,$74 ,1,LOCAL,Freight,Business
0.368316832,$186 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Nov,FY-2015,Q2,$0 ,$502 ,3,LOCAL,Premium,Business
0.279187817,$55 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Nov,FY-2015,Q2,$0 ,$99 ,2,UK,Premium,Western Europe
0.220108696,$162 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Dec,FY-2014,Q2,$0 ,$146 ,1,Corporate Office,Budget,Corporate Office
0.242105263,$238 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Dec,FY-2014,Q2,$10 ,"$1,283 ",6,Corporate Office,Domestic,Corporate Office
0.21971831,$78 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Dec,FY-2014,Q2,$0 ,$70 ,1,Corporate Office,Freight,Corporate Office
0.355555556,$224 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Dec,FY-2014,Q2,$0 ,$806 ,4,Corporate Office,Premium,Corporate Office
0.640909091,$141 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Dec,FY-2014,Q2,$0 ,$127 ,1,India,Budget,Sourth East Asia
0.284497445,$84 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Dec,FY-2014,Q2,$0 ,$150 ,2,India,Freight,Sourth East Asia
0.239812372,$117 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Dec,FY-2014,Q2,$0 ,$736 ,7,India,Premium,Sourth East Asia
0.14372278,$759 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Dec,FY-2014,Q2,$1 ,"$1,366 ",2,LOCAL,Domestic,Business
0.36167147,$126 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Dec,FY-2015,Q2,$10 ,$226 ,2,Corporate Office,Budget,Corporate Office
0.281292059,$111 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Dec,FY-2015,Q2,$11 ,"$1,505 ",15,Corporate Office,Domestic,Corporate Office
0.271334368,$350 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Dec,FY-2015,Q2,$0 ,"$1,259 ",4,Corporate Office,Premium,Corporate Office
0.808027923,$116 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Dec,FY-2015,Q2,$0 ,$417 ,4,India,Domestic,Sourth East Asia
0.819148936,$154 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Dec,FY-2015,Q2,$0 ,$693 ,5,India,Freight,Sourth East Asia
0.327652656,$170 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Dec,FY-2015,Q2,$215 ,"$4,897 ",32,India,Premium,Sourth East Asia
0.23054755,$80 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Dec,FY-2015,Q2,$0 ,$72 ,1,LOCAL,Domestic,Business
0.156479218,$192 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Dec,FY-2015,Q2,$0 ,$173 ,1,LOCAL,Freight,Business
0.309966216,$147 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Dec,FY-2015,Q2,$0 ,$661 ,5,LOCAL,Premium,Business
0.142535733,$196 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2014,Q3,$71 ,"$1,939 ",11,Corporate Office,Budget,Corporate Office
0.216080402,$224 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2014,Q3,$31 ,"$2,825 ",14,Corporate Office,Domestic,Corporate Office
0.286037234,$165 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2014,Q3,$15 ,"$1,936 ",13,Corporate Office,Premium,Corporate Office
0.211469534,$118 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2014,Q3,$2 ,$319 ,3,India,Budget,Sourth East Asia
0.19881376,$140 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2014,Q3,$0 ,$754 ,6,India,Domestic,Sourth East Asia
0.188688101,$179 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2014,Q3,$82 ,"$1,447 ",9,India,Freight,Sourth East Asia
0.265914014,$160 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2014,Q3,$203 ,"$5,745 ",40,India,Premium,Sourth East Asia
0.157980456,$97 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2014,Q3,$0 ,$87 ,1,LOCAL,Budget,Business
0.208208955,$140 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2014,Q3,$0 ,$251 ,2,LOCAL,Domestic,Business
0.072902063,$91 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2014,Q3,$364 ,$328 ,4,LOCAL,Freight,Business
0.382944489,$119 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2014,Q3,$0 ,$428 ,4,LOCAL,Premium,Business
0.165953807,$194 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2014,Q3,$0 ,$175 ,1,United States,Domestic,United States
0.340057637,$118 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2015,Q3,$19 ,$106 ,1,Corporate Office,Budget,Corporate Office
0.281725888,$296 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2015,Q3,$25 ,$799 ,3,Corporate Office,Domestic,Corporate Office
0.757102273,$533 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Jan,FY-2015,Q3,$0 ,$480 ,1,Corporate Office,Premium,Corporate Office
0.376861397,$110 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2015,Q3,$31 ,$296 ,3,India,Freight,Sourth East Asia
0.282881002,$129 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2015,Q3,$29 ,"$2,439 ",21,India,Premium,Sourth East Asia
0.535,$214 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Jan,FY-2015,Q3,$0 ,$193 ,1,LOCAL,Budget,Business
0.378426566,$154 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2015,Q3,$767 ,"$1,528 ",11,LOCAL,Freight,Business
0.264587525,$132 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jan,FY-2015,Q3,$0 ,$237 ,2,LOCAL,Premium,Business
0.714748784,$441 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Jan,FY-2015,Q3,$0 ,$397 ,1,United States,Domestic,United States
0.220430108,$82 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2014,Q3,$0 ,$74 ,1,Corporate Office,Budget,Corporate Office
0.25,$100 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2014,Q3,$0 ,$90 ,1,Corporate Office,Domestic,Corporate Office
0.339142806,$212 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2014,Q3,$36 ,"$1,716 ",9,Corporate Office,Premium,Corporate Office
0.183374083,$225 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2014,Q3,$0 ,$203 ,1,India,Budget,Sourth East Asia
0.379844961,$98 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2014,Q3,$0 ,$88 ,1,India,Domestic,Sourth East Asia
0.234336458,$119 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2014,Q3,$4 ,$428 ,4,India,Freight,Sourth East Asia
0.406512058,$163 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2014,Q3,$463 ,"$6,326 ",43,India,Premium,Sourth East Asia
0.565714286,$396 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Feb,FY-2014,Q3,$214 ,$356 ,1,LOCAL,Domestic,Business
0.185950413,$75 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2014,Q3,$0 ,$203 ,3,LOCAL,Freight,Business
0.324808184,$169 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2014,Q3,$0 ,$457 ,3,LOCAL,Premium,Business
0.373207885,$278 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2015,Q3,$259 ,$750 ,3,Corporate Office,Budget,Corporate Office
0.202363368,$137 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2015,Q3,$0 ,$123 ,1,Corporate Office,Domestic,Corporate Office
0.50672043,$377 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Feb,FY-2015,Q3,$0 ,$339 ,1,Corporate Office,Freight,Corporate Office
0.197080292,$61 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2015,Q3,$0 ,$219 ,4,Corporate Office,Premium,Corporate Office
0.582524272,$240 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Feb,FY-2015,Q3,$0 ,$216 ,1,India,Domestic,Sourth East Asia
0.339471577,$141 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2015,Q3,$0 ,$763 ,6,India,Freight,Sourth East Asia
0.317840717,$159 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2015,Q3,$253 ,"$4,727 ",33,India,Premium,Sourth East Asia
0.257214927,$94 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2015,Q3,$0 ,"$3,120 ",37,LOCAL,Freight,Business
0.400966184,$83 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Feb,FY-2015,Q3,$0 ,$149 ,2,LOCAL,Premium,Business
0.198606272,$57 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2014,Q3,$0 ,$51 ,1,Corporate Office,Budget,Corporate Office
0.150505051,$149 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2014,Q3,$0 ,$134 ,1,Corporate Office,Domestic,Corporate Office
0.609090909,$134 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Mar,FY-2014,Q3,$0 ,$121 ,1,Corporate Office,Freight,Corporate Office
0.223189734,$162 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2014,Q3,$0 ,$877 ,6,Corporate Office,Premium,Corporate Office
0.178347028,$185 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2014,Q3,$0 ,$332 ,2,India,Domestic,Sourth East Asia
0.396551724,$92 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2014,Q3,$0 ,$83 ,1,India,Freight,Sourth East Asia
0.392165805,$146 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2014,Q3,$264 ,"$6,965 ",53,India,Premium,Sourth East Asia
0.216296296,$104 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2014,Q3,$0 ,"$1,971 ",21,LOCAL,Domestic,Business
0.480981159,$451 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2015,Q3,$0 ,"$1,218 ",3,Corporate Office,Domestic,Corporate Office
0.194977843,$132 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2015,Q3,$0 ,$119 ,1,Corporate Office,Freight,Corporate Office
0.37371134,$145 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2015,Q3,$0 ,$261 ,2,Corporate Office,Premium,Corporate Office
0.215526047,$106 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2015,Q3,$6 ,$380 ,4,India,Freight,Sourth East Asia
0.311950336,$129 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2015,Q3,$339 ,"$3,256 ",28,India,Premium,Sourth East Asia
0.16285998,$164 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2015,Q3,$0 ,$148 ,1,LOCAL,Budget,Business
0.26457585,$174 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2015,Q3,$38 ,"$5,171 ",33,LOCAL,Domestic,Business
0.207805724,$92 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2015,Q3,$0 ,"$1,078 ",13,LOCAL,Freight,Business
0.240909091,$106 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Mar,FY-2015,Q3,$0 ,$95 ,1,LOCAL,Premium,Business
0.228951256,$155 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Apr,FY-2014,Q4,$0 ,$140 ,1,Corporate Office,Budget,Corporate Office
0.241463959,$271 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Apr,FY-2014,Q4,$10 ,$974 ,4,Corporate Office,Domestic,Corporate Office
0.228951256,$155 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Apr,FY-2014,Q4,$0 ,$140 ,1,Corporate Office,Freight,Corporate Office
0.169846121,$269 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Apr,FY-2014,Q4,$36 ,"$2,901 ",12,Corporate Office,Premium,Corporate Office
0.555555556,$90 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Apr,FY-2014,Q4,$0 ,$81 ,1,India,Domestic,Sourth East Asia
0.256723716,$105 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Apr,FY-2014,Q4,$0 ,$95 ,1,India,Freight,Sourth East Asia
0.394989769,$172 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Apr,FY-2014,Q4,$174 ,"$5,733 ",36,India,Premium,Sourth East Asia
0.157980456,$97 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Apr,FY-2014,Q4,$0 ,$87 ,1,LOCAL,Budget,Business
1.307692308,$170 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Apr,FY-2014,Q4,$0 ,$153 ,1,LOCAL,Domestic,Business
0.330882353,$293 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Apr,FY-2014,Q4,$29 ,$527 ,2,LOCAL,Premium,Business
0.224010217,$877 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,May,FY-2014,Q4,$0 ,$789 ,1,Corporate Office,Premium,Corporate Office
0.611111111,$99 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,May,FY-2014,Q4,$0 ,$89 ,1,India,Budget,Sourth East Asia
0.9,$99 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,May,FY-2014,Q4,$0 ,$89 ,1,India,Domestic,Sourth East Asia
0.704545455,$155 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,May,FY-2014,Q4,$0 ,$140 ,1,India,Freight,Sourth East Asia
0.442934783,$177 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,May,FY-2014,Q4,$269 ,"$5,428 ",33,India,Premium,Sourth East Asia
0.47029703,$95 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,May,FY-2014,Q4,$0 ,$86 ,1,LOCAL,Premium,Business
0.553846154,$72 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Jun,FY-2014,Q4,$0 ,$65 ,1,Corporate Office,Domestic,Corporate Office
0.165602082,$420 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jun,FY-2014,Q4,$66 ,"$1,890 ",5,Corporate Office,Premium,Corporate Office
0.495287958,$158 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jun,FY-2014,Q4,$0 ,$426 ,3,India,Domestic,Sourth East Asia
0.553846154,$72 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Jun,FY-2014,Q4,$0 ,$65 ,1,India,Freight,Sourth East Asia
0.509986819,$162 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$1 ,Jun,FY-2014,Q4,$207 ,"$4,527 ",31,India,Premium,Sourth East Asia
0.2825,$113 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jun,FY-2014,Q4,$0 ,$102 ,1,LOCAL,Budget,Business
0.289361702,$68 ,ALPHS AIRWAYS INDIA PRIVATE LTD,$0 ,Jun,FY-2014,Q4,$0 ,$61 ,1,LOCAL,Freight,Business
0.11809816,$308 ,ALROSA COMPANY LIMITED MIRNY AIR,$0 ,Aug,FY-2015,Q1,$0 ,$277 ,1,LOCAL,Premium,Central and Eastern Europe
0.174846626,$912 ,ALROSA COMPANY LIMITED MIRNY AIR,$0 ,Sep,FY-2015,Q1,$0 ,$821 ,1,LOCAL,Premium,Central and Eastern Europe
0.113496933,$592 ,ALROSA COMPANY LIMITED MIRNY AIR,$0 ,Jan,FY-2015,Q3,$0 ,$533 ,1,Corporate Office,Premium,Corporate Office
0.124041411,$647 ,ALROSA COMPANY LIMITED MIRNY AIR,$0 ,Feb,FY-2015,Q3,$0 ,$582 ,1,Corporate Office,Premium,Corporate Office
0.257285276,$671 ,ALROSA COMPANY LIMITED MIRNY AIR,$0 ,Apr,FY-2014,Q4,$0 ,"$1,208 ",2,LOCAL,Premium,Central and Eastern Europe
0.286178382,$485 ,ALROSA COMPANY LIMITED MIRNY AIR,$0 ,May,FY-2014,Q4,$0 ,$872 ,2,LOCAL,Freight,Central and Eastern Europe
0.264187117,$689 ,ALROSA COMPANY LIMITED MIRNY AIR,$0 ,Jun,FY-2014,Q4,$0 ,$620 ,1,Corporate Office,Premium,Corporate Office
0.579081633,$227 ,ALTO AIRLINES,$1 ,Jul,FY-2015,Q1,$8 ,$204 ,1,Corporate Office,Freight,Corporate Office
0.594072165,$922 ,ALTO AIRLINES,$1 ,Jul,FY-2015,Q1,$0 ,$830 ,1,Corporate Office,Premium,Corporate Office
0.627653123,"$3,105 ",ALTO AIRLINES,$1 ,Jul,FY-2015,Q1,$0 ,"$5,589 ",2,LOCAL,Premium,Business
0.338048986,$320 ,ALTO AIRLINES,$0 ,Jul,FY-2015,Q1,$66 ,"$1,441 ",5,MiddleEast,Premium,Middle East & Africa
0.235681703,$465 ,ALTO AIRLINES,$0 ,Jul,FY-2015,Q1,$8 ,$419 ,1,UK,Freight,Western Europe
0.288111218,$601 ,ALTO AIRLINES,$0 ,Jul,FY-2015,Q1,$453 ,$541 ,1,Western Europe,Domestic,Western Europe
0.742441594,"$3,242 ",ALTO AIRLINES,$1 ,Aug,FY-2015,Q1,$8 ,"$5,835 ",2,Corporate Office,Domestic,Corporate Office
0.578962789,"$1,976 ",ALTO AIRLINES,$1 ,Aug,FY-2015,Q1,"$2,721 ","$3,557 ",2,Corporate Office,Freight,Corporate Office
0.359553232,$504 ,ALTO AIRLINES,$0 ,Aug,FY-2015,Q1,$165 ,"$1,362 ",3,Corporate Office,Premium,Corporate Office
2.2434663,"$1,631 ",ALTO AIRLINES,$2 ,Aug,FY-2015,Q1,$8 ,"$1,468 ",1,Germany,Budget,Northern Europe
0.201499531,$376 ,ALTO AIRLINES,$0 ,Aug,FY-2015,Q1,$0 ,"$1,355 ",4,LOCAL,Domestic,Business
0.07565477,"$1,115 ",ALTO AIRLINES,$0 ,Aug,FY-2015,Q1,$14 ,"$1,004 ",1,LOCAL,Freight,Business
0.086375356,"$1,273 ",ALTO AIRLINES,$0 ,Aug,FY-2015,Q1,$0 ,"$1,146 ",1,LOCAL,Premium,Business
0.364806867,$255 ,ALTO AIRLINES,$0 ,Aug,FY-2015,Q1,$0 ,$459 ,2,MiddleEast,Premium,Middle East & Africa
0.942973523,$926 ,ALTO AIRLINES,$1 ,Aug,FY-2015,Q1,$0 ,$833 ,1,United States,Premium,United States
0.181921849,"$1,197 ",ALTO AIRLINES,$0 ,Sep,FY-2015,Q1,$317 ,"$6,461 ",6,Corporate Office,Domestic,Corporate Office
0.196107784,$262 ,ALTO AIRLINES,$0 ,Sep,FY-2015,Q1,$8 ,$707 ,3,Corporate Office,Freight,Corporate Office
